,persona 1,persona 2,label,sentiment,date,original_index
2212,macarena ripamonti,evelyn matthei,evaluated,positive,Unknown,565
2213,manuel josé ossandón,evelyn matthei,evaluated,positive,Unknown,565
2214,fabiola campillai,evelyn matthei,evaluated,positive,Unknown,565
2215,sebastián keitel,evelyn matthei,evaluated,positive,Unknown,565
2216,ignacio briones,evelyn matthei,evaluated,positive,Unknown,565
2217,jose antonio kast,evelyn matthei,evaluated,positive,Unknown,565
2218,ximena rincón,evelyn matthei,evaluated,positive,Unknown,565
2219,rodrigo díaz,evelyn matthei,evaluated,negative,Unknown,565
2220,felipe kast,evelyn matthei,evaluated,negative,Unknown,565
2221,álvaro elizalde,evelyn matthei,evaluated,negative,Unknown,565
2222,jorge sharp,evelyn matthei,evaluated,negative,Unknown,565
2223,karol cariola,evelyn matthei,evaluated,negative,Unknown,565
2224,francisco chahuán,evelyn matthei,evaluated,negative,Unknown,565
2225,irací hassler,evelyn matthei,evaluated,negative,Unknown,565
2226,jaime bellolio,evelyn matthei,evaluated,negative,Unknown,565
2227,sebastián piñera,evelyn matthei,evaluated,negative,Unknown,565
2228,juan antonio coloma,jeanette vega,denounce,negative,Unknown,566
2229,cristian labbe,jeanette vega,denounce,negative,Unknown,566
2230,cristian moreira,jeanette vega,denounce,negative,Unknown,566
2231,flor weisse,jeanette vega,denounce,negative,Unknown,566
2232,henry leal,jeanette vega,denounce,negative,Unknown,566
2233,jeanette vega,hector llaitul,contact,neutral,Unknown,566
2234,karol cariola,raul leiva,resignation,negative,Unknown,567
2235,pamela jiles,karol cariola,obstacle,negative,Unknown,567
2236,raul leiva,pamela jiles,support,positive,Unknown,567
2237,raul soto,diego ibáñez,blame,negative,Unknown,568
2238,diego ibáñez,raul soto,tension,negative,Unknown,568
2239,boris barrera,eric aedo,conversation,positive,Unknown,569
2240,eric aedo,sofia cid,collaboration,positive,Unknown,569
2241,marcos ilabaca,boris barrera,statement,neutral,Unknown,569
2242,marcos ilabaca,eric aedo,statement,neutral,Unknown,569
2243,marcos ilabaca,sofia cid,statement,neutral,Unknown,569
2244,marisela santibáñez,sebastián piñera,request,positive,Unknown,570
2245,karol cariola,sebastián piñera,request,positive,Unknown,570
2246,felipe donoso,gustavo benavente,collaborates,positive,Unknown,571
2247,pamela jiles,karol cariola,threaten,negative,Unknown,572
2248,rené alinco,karol cariola,threaten,negative,Unknown,572
2249,gaspar rivas,karol cariola,threaten,negative,Unknown,572
2250,rubén oyarzo,karol cariola,threaten,negative,Unknown,572
2251,vlado mirosevic,karol cariola,support,positive,Unknown,573
2252,sebastián videla,sebastián videla,denounces,positive,Unknown,574
2253,antonia orellana,maite orsini,supports,positive,Unknown,575
2254,maite orsini,daniela aránguiz,criticized_by,negative,Unknown,575
2255,daniela aránguiz,jorge valdivia,related_to,neutral,Unknown,575
2256,daniela aránguiz,cecilia gutiérrez,mentioned_in,neutral,Unknown,575
2257,maite orsini,coni valdés,collaborates_with,positive,Unknown,575
2258,manuel josé ossandón,juan antonio coloma,associate,neutral,Unknown,576
2259,rené alinco,jorge brito,disagreement,negative,Unknown,577
2260,diego schalper,vlado mirosevic,contacted,negative,Unknown,578
2261,marlene pérez,vicente guzmán,values,positive,Unknown,579
2262,flor weisse,manuel monsalve,officiates,neutral,Unknown,579
2263,eduardo arriagada,vicente guzmán,denies,negative,Unknown,579
2264,andrés longton,gabriel boric,accusation,negative,Unknown,580
2265,cristóbal urruticoechea,gael yeomans,criticized,negative,Unknown,581
2266,gael yeomans,cristóbal urruticoechea,criticized,negative,Unknown,581
2267,gael yeomans,johannes kaiser,mentioned,neutral,Unknown,581
2268,pamela jiles,gabriel boric,criticizes,negative,Unknown,582
2269,pamela jiles,sebastián piñera,compares,negative,Unknown,582
2270,diego ibáñez,natalia piergentili,attended,neutral,Unknown,583
2271,diego ibáñez,guillermo teillier,attended,neutral,Unknown,583
2272,diego ibáñez,tomas lagomarsino,attended,neutral,Unknown,583
2273,diego ibáñez,francisco huenchumilla,attended,neutral,Unknown,583
2274,diego ibáñez,diego schalper,attended,neutral,Unknown,583
2275,diego ibáñez,guillermo ramírez,attended,neutral,Unknown,583
2276,diego ibáñez,luz poblete,attended,neutral,Unknown,583
2277,diego ibáñez,álvaro elizalde,attended,neutral,Unknown,583
2278,diego ibáñez,raúl soto,attended,neutral,Unknown,583
2279,natalia piergentili,guillermo teillier,attended,neutral,Unknown,583
2280,natalia piergentili,tomas lagomarsino,attended,neutral,Unknown,583
2281,natalia piergentili,francisco huenchumilla,attended,neutral,Unknown,583
2282,natalia piergentili,diego schalper,attended,neutral,Unknown,583
2283,natalia piergentili,guillermo ramírez,attended,neutral,Unknown,583
2284,natalia piergentili,luz poblete,attended,neutral,Unknown,583
2285,natalia piergentili,álvaro elizalde,attended,neutral,Unknown,583
2286,natalia piergentili,raúl soto,attended,neutral,Unknown,583
2287,guillermo teillier,tomas lagomarsino,attended,neutral,Unknown,583
2288,guillermo teillier,francisco huenchumilla,attended,neutral,Unknown,583
2289,guillermo teillier,diego schalper,attended,neutral,Unknown,583
2290,guillermo teillier,guillermo ramírez,attended,neutral,Unknown,583
2291,guillermo teillier,luz poblete,attended,neutral,Unknown,583
2292,guillermo teillier,álvaro elizalde,attended,neutral,Unknown,583
2293,guillermo teillier,raúl soto,attended,neutral,Unknown,583
2294,tomas lagomarsino,francisco huenchumilla,attended,neutral,Unknown,583
2295,tomas lagomarsino,diego schalper,attended,neutral,Unknown,583
2296,tomas lagomarsino,guillermo ramírez,attended,neutral,Unknown,583
2297,tomas lagomarsino,luz poblete,attended,neutral,Unknown,583
2298,tomas lagomarsino,álvaro elizalde,attended,neutral,Unknown,583
2299,tomas lagomarsino,raúl soto,attended,neutral,Unknown,583
2300,francisco huenchumilla,diego schalper,attended,neutral,Unknown,583
2301,francisco huenchumilla,guillermo ramírez,attended,neutral,Unknown,583
2302,francisco huenchumilla,luz poblete,attended,neutral,Unknown,583
2303,francisco huenchumilla,álvaro elizalde,attended,neutral,Unknown,583
2304,francisco huenchumilla,raúl soto,attended,neutral,Unknown,583
2305,diego schalper,guillermo ramírez,attended,neutral,Unknown,583
2306,diego schalper,luz poblete,attended,neutral,Unknown,583
2307,diego schalper,álvaro elizalde,attended,neutral,Unknown,583
2308,diego schalper,raúl soto,attended,neutral,Unknown,583
2309,guillermo ramírez,luz poblete,attended,neutral,Unknown,583
2310,guillermo ramírez,álvaro elizalde,attended,neutral,Unknown,583
2311,guillermo ramírez,raúl soto,attended,neutral,Unknown,583
2312,luz poblete,álvaro elizalde,attended,neutral,Unknown,583
2313,luz poblete,raúl soto,attended,neutral,Unknown,583
2314,álvaro elizalde,raúl soto,attended,neutral,Unknown,583
2315,diego schalper,diego paulsen,colleague,neutral,Unknown,584
2316,diego schalper,camila flores,colleague,neutral,Unknown,584
2317,diego schalper,andrés longton,colleague,neutral,Unknown,584
2318,diego paulsen,camila flores,colleague,neutral,Unknown,584
2319,diego paulsen,andrés longton,colleague,neutral,Unknown,584
2320,camila flores,andrés longton,colleague,neutral,Unknown,584
2321,juan antonio coloma,castillo,criticizes,negative,Unknown,585
2322,henry leal,castillo,criticizes,negative,Unknown,585
2323,cristóbal martínez,castillo,criticizes,negative,Unknown,585
2324,gabriel boric,francisco chahuán,participation,positive,Unknown,586
2325,gabriel boric,gloria hutt,participation,positive,Unknown,586
2326,francisco chahuán,diego schalper,participation,positive,Unknown,586
2327,gloria hutt,juan carlos gonzález,participation,positive,Unknown,586
2328,maría josé hoffmann,guillermo ramírez,participation,positive,Unknown,586
2329,néstor aburto,maría josé de la barra,collaboration,positive,Unknown,586
2330,maría josé de la barra,gonzalo olguin,collaboration,positive,Unknown,586
2331,ericka ñanco,jose miguel castro,request,negative,Unknown,587
2332,miguel mellado,gastón von mühlenbrock,opposition,neutral,Unknown,588
2333,miguel mellado,frank sauerbaum,opposition,neutral,Unknown,588
2334,gastón von mühlenbrock,frank sauerbaum,opposition,neutral,Unknown,588
2335,ale,joaquín lavín,admiration,positive,Unknown,589
2336,ale,joaquín lavín,dislike,negative,Unknown,589
2337,eric aedo,alberto undurraga,informed,neutral,Unknown,590
2338,eric aedo,jorge saffirio,lamented,negative,Unknown,590
2339,eric aedo,perez,lamented,negative,Unknown,590
2340,eric aedo,felipe camaño,colleague,positive,Unknown,590
2341,eric aedo,ricardo cifuentes,colleague,positive,Unknown,590
2342,eric aedo,héctor barría,colleague,positive,Unknown,590
2343,andrés longton,vlado mirosevic,collaborates,positive,Unknown,591
2344,andrés longton,osvaldo andrade,collaborates,positive,Unknown,591
2345,andrés longton,francisco undurraga,collaborates,positive,Unknown,591
2346,andrés longton,sebastián sichel,collaborates,positive,Unknown,591
2347,vlado mirosevic,osvaldo andrade,collaborates,positive,Unknown,591
2348,vlado mirosevic,francisco undurraga,collaborates,positive,Unknown,591
2349,vlado mirosevic,sebastián sichel,collaborates,positive,Unknown,591
2350,osvaldo andrade,francisco undurraga,collaborates,positive,Unknown,591
2351,osvaldo andrade,sebastián sichel,collaborates,positive,Unknown,591
2352,francisco undurraga,sebastián sichel,collaborates,positive,Unknown,591
2353,erika olivera,diego schalper,contact,neutral,Unknown,592
2354,erika olivera,francisco chahuán,contact,neutral,Unknown,592
2355,diego schalper,erika olivera,contact,neutral,Unknown,592
2356,ximena rincón,diego schalper,protocol,neutral,Unknown,592
2357,ximena rincón,erika olivera,protocol,neutral,Unknown,592
2358,vlado mirosevic,catalina pérez,leadership,neutral,Unknown,593
2359,erika olivera,erika olivera,denounced,positive,Unknown,594
2360,ericka ñanco,jose miguel castro,censure,negative,Unknown,595
2361,jose miguel castro,vania korlaet,married_to,positive,Unknown,595
2362,karen rojo,joaquín lavín,mentor,positive,Unknown,596
2363,andrés longton,henry leal,accuse,negative,Unknown,597
2364,henry leal,vlado mirosevic,blame,negative,Unknown,597
2365,andrés longton,vlado mirosevic,criticize,negative,Unknown,597
2366,carolina marzán,daniel manouchehri,censorship,negative,Unknown,598
2367,juan manuel zolezzi,cristóbal urruticoechea,criticizes,negative,Unknown,599
2368,juan manuel zolezzi,harry jürgensen,criticizes,negative,Unknown,599
2369,cristóbal urruticoechea,juan manuel zolezzi,requests,neutral,Unknown,599
2370,harry jürgensen,juan manuel zolezzi,requests,neutral,Unknown,599
2371,felipe donoso,michelle bachelet,criticize,negative,Unknown,600
2372,gustavo benavente,michelle bachelet,criticize,negative,Unknown,600
2373,raúl soto,rodrigo gonzález,friend,positive,Unknown,601
2374,andrés celis,rodrigo gonzález,respect,positive,Unknown,601
2375,marco antonio sulantay,víctor pino,support,positive,Unknown,603
2376,marco antonio sulantay,juan fuenzalida,support,positive,Unknown,603
2377,víctor pino,marco antonio sulantay,support,positive,Unknown,603
2378,víctor pino,juan fuenzalida,support,positive,Unknown,603
2379,juan fuenzalida,marco antonio sulantay,support,positive,Unknown,603
2380,juan fuenzalida,víctor pino,support,positive,Unknown,603
2381,catalina del real,german berger hertz,refers,neutral,Unknown,604
2382,carmen hertz,german berger hertz,related,neutral,Unknown,604
2383,guillermo ramírez,ricardo mewes,comment,neutral,Unknown,605
2384,sofía cid,ricardo mewes,comment,positive,Unknown,605
2385,luis cuello,guillermo ramírez,disagree,negative,Unknown,605
2386,andrés longton,ikia siches,request,negative,Unknown,606
2387,jose miguel castro,ikia siches,request,negative,Unknown,606
2388,jorge alessandri,ikia siches,request,negative,Unknown,606
2389,gonzalo de la carrera,alexis sepúlveda,aggression,negative,Unknown,607
2390,gonzalo de la carrera,daniel manouchehri,aggression,negative,Unknown,607
2391,gonzalo de la carrera,vlado mirosevic,criticizes,negative,Unknown,608
2392,patricio navia,vlado mirosevic,warns,negative,Unknown,608
2393,ascanio cavallo,vlado mirosevic,warns,negative,Unknown,608
2394,gonzalo de la carrera,gabriel boric,blames,negative,Unknown,608
2395,vlado mirosevic,franco parisi,led_by,neutral,Unknown,608
2396,henry leal,jose carlos meza,agreement,positive,Unknown,609
2397,jose carlos meza,henry leal,disagreement,negative,Unknown,609
2398,pamela jiles,eduardo durán,collaborates,positive,Unknown,610
2399,pamela jiles,miguel ángel calisto,collaborates,positive,Unknown,610
2400,pamela jiles,rubén oyarzo,collaborates,positive,Unknown,610
2401,pamela jiles,félix gonzález,collaborates,positive,Unknown,610
2402,pamela jiles,rené alinco,collaborates,positive,Unknown,610
2403,pamela jiles,jorge durán,collaborates,positive,Unknown,610
2404,pamela jiles,gaspar rivas,collaborates,positive,Unknown,610
2405,eduardo durán,miguel ángel calisto,collaborates,positive,Unknown,610
2406,eduardo durán,rubén oyarzo,collaborates,positive,Unknown,610
2407,eduardo durán,félix gonzález,collaborates,positive,Unknown,610
2408,eduardo durán,rené alinco,collaborates,positive,Unknown,610
2409,eduardo durán,jorge durán,collaborates,positive,Unknown,610
2410,eduardo durán,gaspar rivas,collaborates,positive,Unknown,610
2411,miguel ángel calisto,rubén oyarzo,collaborates,positive,Unknown,610
2412,miguel ángel calisto,félix gonzález,collaborates,positive,Unknown,610
2413,miguel ángel calisto,rené alinco,collaborates,positive,Unknown,610
2414,miguel ángel calisto,jorge durán,collaborates,positive,Unknown,610
2415,miguel ángel calisto,gaspar rivas,collaborates,positive,Unknown,610
2416,rubén oyarzo,félix gonzález,collaborates,positive,Unknown,610
2417,rubén oyarzo,rené alinco,collaborates,positive,Unknown,610
2418,rubén oyarzo,jorge durán,collaborates,positive,Unknown,610
2419,rubén oyarzo,gaspar rivas,collaborates,positive,Unknown,610
2420,félix gonzález,rené alinco,collaborates,positive,Unknown,610
2421,félix gonzález,jorge durán,collaborates,positive,Unknown,610
2422,félix gonzález,gaspar rivas,collaborates,positive,Unknown,610
2423,rené alinco,jorge durán,collaborates,positive,Unknown,610
2424,rené alinco,gaspar rivas,collaborates,positive,Unknown,610
2425,jorge durán,gaspar rivas,collaborates,positive,Unknown,610
2426,jose carlos meza,cristian araya,denounced,negative,Unknown,611
2427,jose carlos meza,mauricio ojeda,denounced,negative,Unknown,611
2428,jose carlos meza,benjamin moreno,denounced,negative,Unknown,611
2429,mauricio ojeda,cristian araya,denounced,negative,Unknown,611
2430,mauricio ojeda,benjamin moreno,denounced,negative,Unknown,611
2431,cristian araya,benjamin moreno,denounced,negative,Unknown,611
2432,pamela jiles,camila vallejo,criticizes,negative,Unknown,612
2433,camila vallejo,pamela jiles,responds,neutral,Unknown,612
2434,mauricio ojeda,gabriel boric,criticizes,negative,Unknown,613
2435,miguel mellado,mauricio ojeda,supports,positive,Unknown,613
2436,miguel mellado,gabriel boric,involved,neutral,Unknown,613
2437,gonzalo de la carrera,alexis sepúlveda,aggression,negative,Unknown,616
2438,gonzalo de la carrera,daniel manouchehri,aggression,negative,Unknown,616
2439,gonzalo de la carrera,daniel manouchehri,aggression,negative,Unknown,617
2440,gonzalo de la carrera,alexis sepúlveda,aggression,negative,Unknown,617
2441,chiara barchiesi,gabriel boric,criticizes,negative,Unknown,618
2442,diego schalper,marcela ríos,requests,neutral,Unknown,618
2443,rojo edwards,gabriel boric,criticizes,negative,Unknown,618
2444,eric aedo,tomás lagomarsino,communicated,neutral,Unknown,619
2445,tomás lagomarsino,gabriel boric,reported,neutral,Unknown,619
2446,vlado mirosevic,miguel ángel calisto,defeated,positive,Unknown,620
2447,carlos bianchi,vlado mirosevic,elected,positive,Unknown,620
2448,catalina pérez,vlado mirosevic,elected,positive,Unknown,620
2449,gustavo benavente,salvador allende,criticizes,negative,Unknown,621
2450,gaspar rivas,salvador allende,supports,positive,Unknown,621
2451,gustavo benavente,gaspar rivas,conflicts,negative,Unknown,621
