parliamentarian_1,parliamentarian_2,proportion_agreement,region_1,region_2,partido_1,partido_2,Diputado_1,Diputado_2,sector_1,sector_2,person_1,person_2,label,sentiment,in_degree_1,out_degree_1,in_degree_2,out_degree_2,total_degree_1,total_degree_2,common_neighbors,page_rank_1,page_rank_2,betweenness_1,betweenness_2,closeness_1,closeness_2,eigenvector_1,eigenvector_2,cluster_1,cluster_2
"Araya, Jaime","Arce, Monica",1.704874835309618,Región de Antofagasta (5),Región Metropolitana de Santiago (47),Ind-PPD,PH,Jaime Araya Guerrero,Monica Arce Castro,centro_izquierda,izquierda,jaime araya,mónica arce,positive,positive,2,16,2,12,38.0,23.0,12,0.003353835122479165,0.003255234840309657,0.0021029394678749856,3.6307656558615075e-05,0.013157894736842105,0.014802631578947368,0.060823173136832775,0.04209581922851577,cluster_3,cluster_3
"Ahumada, Yovana","Sulantay, Marco Antonio",1.704874835309618,Región de Antofagasta (5),Región de Coquimbo (7),Ind-PDG,UDI,Yovana Ahumada Palma,Marco Sulantay Olivares,populista,centro_derecha,yovana ahumada,marco antonio sulantay,negative,negative,0,9,3,0,22.0,10.0,2,0.0029305674310870604,0.003612631829739631,0.0,0.0,0.0,0.021052631578947368,0.03991981084903476,0.014249490709381397,cluster_3,cluster_3
"Arce, Monica","Yeomans, Gael",1.704874835309618,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PH,CS,Monica Arce Castro,Gael Yeomans Araya,izquierda,izquierda,mónica arce,gael yeomans,negative,negative,2,12,18,0,23.0,47.0,1,0.003255234840309657,0.061820117550024575,3.6307656558615075e-05,0.0,0.014802631578947368,0.2627212389380531,0.04209581922851577,0.13104403972365736,cluster_3,cluster_1
"Rathgeb, Jorge","Schalper, Diego",1.7061923583662717,Región de la Araucanía (11),Región del Libertador General Bernardo O'Higgins (9),RN,RN,Jorge Rathgeb Schifferli,Diego Schalper Sepulveda,centro_derecha,centro_derecha,jorge rathgeb,diego schalper,positive,positive,3,2,17,1,6.0,86.0,3,0.003987094239911096,0.03442255882263488,8.71383757406762e-05,0.0033738803410291733,0.019736842105263157,0.2331288343558282,0.015627584221996393,0.1855878281335197,cluster_4,cluster_4
"Ahumada, Yovana","Arroyo, Roberto",1.7075098814229248,Región de Antofagasta (5),Región del Biobío (13),Ind-PDG,PSC,Yovana Ahumada Palma,Roberto Arroyo Munoz,populista,derecha,yovana ahumada,roberto arroyo,positive,positive,0,9,1,12,22.0,29.0,3,0.0029305674310870604,0.003207319383151129,0.0,0.0009331067735564075,0.0,0.006578947368421052,0.03991981084903476,0.03206121150628474,cluster_3,cluster_3
"Ahumada, Yovana","Arroyo, Roberto",1.7075098814229248,Región de Antofagasta (5),Región del Biobío (13),Ind-PDG,PSC,Yovana Ahumada Palma,Roberto Arroyo Munoz,populista,derecha,yovana ahumada,roberto arroyo,negative,negative,0,9,1,12,22.0,29.0,3,0.0029305674310870604,0.003207319383151129,0.0,0.0009331067735564075,0.0,0.006578947368421052,0.03991981084903476,0.03206121150628474,cluster_3,cluster_3
"Ahumada, Yovana","Arroyo, Roberto",1.7075098814229248,Región de Antofagasta (5),Región del Biobío (13),Ind-PDG,PSC,Yovana Ahumada Palma,Roberto Arroyo Munoz,populista,derecha,yovana ahumada,roberto arroyo,positive,positive,0,9,1,12,22.0,29.0,3,0.0029305674310870604,0.003207319383151129,0.0,0.0009331067735564075,0.0,0.006578947368421052,0.03991981084903476,0.03206121150628474,cluster_3,cluster_3
"Ahumada, Yovana","Arroyo, Roberto",1.7075098814229248,Región de Antofagasta (5),Región del Biobío (13),Ind-PDG,PSC,Yovana Ahumada Palma,Roberto Arroyo Munoz,populista,derecha,yovana ahumada,roberto arroyo,negative,negative,0,9,1,12,22.0,29.0,3,0.0029305674310870604,0.003207319383151129,0.0,0.0009331067735564075,0.0,0.006578947368421052,0.03991981084903476,0.03206121150628474,cluster_3,cluster_3
"Ahumada, Yovana","Arroyo, Roberto",1.7075098814229248,Región de Antofagasta (5),Región del Biobío (13),Ind-PDG,PSC,Yovana Ahumada Palma,Roberto Arroyo Munoz,populista,derecha,yovana ahumada,roberto arroyo,negative,negative,0,9,1,12,22.0,29.0,3,0.0029305674310870604,0.003207319383151129,0.0,0.0009331067735564075,0.0,0.006578947368421052,0.03991981084903476,0.03206121150628474,cluster_3,cluster_3
"Acevedo, Maria Candelaria","Bianchi, Carlos",1.7075098814229248,Región del Biobío (13),Región de Magallanes y la Antártica Chilena (3),PCCh,Ind-PPD,Maria Candelaria Acevedo Saez,Carlos Bianchi Chelech,izquierda,centro_izquierda,candelaria acevedo,carlos bianchi,positive,positive,0,17,4,16,31.0,41.0,13,0.0029305674310870604,0.0037551153557000023,0.0,0.0014441802630195796,0.0,0.027412280701754384,0.025654982901228494,0.09600645141669613,cluster_3,cluster_3
"Mirosevic, Vlado","Yeomans, Gael",1.710144927536232,Región de Arica y Parinacota (3),Región Metropolitana de Santiago (47),PL,CS,Vlado Mirosevic Verdugo,Gael Yeomans Araya,centro_izquierda,izquierda,vlado mirosevic,gael yeomans,positive,positive,18,7,18,0,98.0,47.0,6,0.01924656979098343,0.061820117550024575,0.012840871707201438,0.0,0.18804222093695777,0.2627212389380531,0.24624150615810503,0.13104403972365736,cluster_1,cluster_1
"Aedo, Eric","Barria, Hector",1.7127799736495388,Región del Biobío (13),Región de Los Lagos (9),PDC,PDC,Eric Aedo Jeldres,Hector Barria Angulo,centro_izquierda,centro_izquierda,eric aedo,héctor barría,positive,positive,0,15,1,0,38.0,14.0,0,0.0029305674310870604,0.003096618602325501,0.0,0.0,0.0,0.006578947368421052,0.06001674022587596,0.026985857656908016,cluster_1,cluster_1
"Aedo, Eric","Barria, Hector",1.7127799736495388,Región del Biobío (13),Región de Los Lagos (9),PDC,PDC,Eric Aedo Jeldres,Hector Barria Angulo,centro_izquierda,centro_izquierda,eric aedo,héctor barría,positive,positive,0,15,1,0,38.0,14.0,0,0.0029305674310870604,0.003096618602325501,0.0,0.0,0.0,0.006578947368421052,0.06001674022587596,0.026985857656908016,cluster_1,cluster_1
"Gonzalez, Marta","Ulloa, Hector",1.7127799736495388,Región del Libertador General Bernardo O'Higgins (9),Región de Los Lagos (9),Ind-PPD,Ind-PPD,Marta Gonzalez Olea,Hector Ulloa Aguilera,centro_izquierda,centro_izquierda,marta gonzález,héctor ulloa,positive,positive,0,4,5,0,22.0,17.0,0,0.0029305674310870604,0.00791740575002824,0.0,0.0,0.0,0.07266746411483253,0.08532626735433577,0.035837540924327296,cluster_3,cluster_3
"Concha, Sara","Kaiser, Johannes",1.7180500658761528,Región de Ńuble (5),Región Metropolitana de Santiago (47),PSC,PLR,Sara Concha Smith,Johannes Kaiser Barents-Von Hohenhagen,derecha,derecha,sara concha,johannes kaiser,negative,negative,1,11,5,10,25.0,50.0,0,0.0032863913694551484,0.007091671786560791,0.0012489833856163587,0.010291768328105029,0.006578947368421052,0.08596491228070174,0.031432451912270364,0.08644437652545693,cluster_6,cluster_2
"Bulnes, Mercedes","Gazmuri, Ana Maria",1.7180500658761528,Región del Maule (11),Región Metropolitana de Santiago (47),Ind-CS,AH,Mercedes Bulnes Nunez,Ana Maria Gazmuri Vieira,izquierda,izquierda,mercedes bulnes,ana maría gazmuri,positive,positive,6,12,11,4,27.0,30.0,13,0.004374706195382495,0.0073838162461313805,0.0009993542822925882,0.0013571802021610316,0.04029605263157895,0.08526315789473683,0.04351146300710888,0.0704511597266017,cluster_2,cluster_3
"Hertz, Carmen","Palma, Hernan",1.7193675889328064,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PCCh,PH,Carmen Hertz Cadiz,Hernan Palma Perez,izquierda,izquierda,carmen hertz,hernán palma,positive,positive,17,9,5,0,47.0,11.0,1,0.015765241675772004,0.0079365500840394,0.01072586426586078,0.0,0.12224108658743632,0.1150181488203267,0.1886280271762846,0.04772859805475928,cluster_3,cluster_2
"Musante, Camila","Riquelme, Marcela",1.7193675889328064,Región Metropolitana de Santiago (47),Región del Libertador General Bernardo O'Higgins (9),Ind-PPD,Ind-CS,Camila Musante Muller,Marcela Riquelme Aliaga,centro_izquierda,izquierda,camila musante,marcela riquelme,positive,positive,4,4,6,2,20.0,23.0,0,0.0075967114252774295,0.010327336894718044,0.0014806262344603228,0.0034562468533364307,0.06853070175438597,0.15512465373961218,0.034885482553301345,0.062083410126732755,cluster_1,cluster_4
"Castro, Jose Miguel","Schalper, Diego",1.7193675889328064,Región de Antofagasta (5),Región del Libertador General Bernardo O'Higgins (9),RN,RN,Jose Miguel Castro Bascunan,Diego Schalper Sepulveda,centro_derecha,centro_derecha,jose miguel castro,diego schalper,positive,positive,1,11,17,1,30.0,86.0,5,0.0033456953591831633,0.03442255882263488,0.001989659579412107,0.0033738803410291733,0.006578947368421052,0.2331288343558282,0.03476156667296238,0.1855878281335197,cluster_4,cluster_4
"Musante, Camila","Palma, Hernan",1.7206851119894595,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),Ind-PPD,PH,Camila Musante Muller,Hernan Palma Perez,centro_izquierda,izquierda,camila musante,hernán palma,positive,positive,4,4,5,0,20.0,11.0,0,0.0075967114252774295,0.0079365500840394,0.0014806262344603228,0.0,0.06853070175438597,0.1150181488203267,0.034885482553301345,0.04772859805475928,cluster_1,cluster_2
"Marzan, Carolina","Santana, Juan",1.7206851119894595,Región de Valparaíso (16),Región de Atacama (5),PPD,PS,Carolina Marzan Pinto,Juan Santana Castillo,centro_izquierda,centro_izquierda,carolina marzán,juan santana,positive,positive,4,1,9,1,12.0,32.0,0,0.004859733816705683,0.014995578284714034,0.00013070756361101428,0.0014283432090159169,0.03508771929824561,0.13921052631578948,0.024942774766655063,0.08465475242233617,cluster_3,cluster_7
"Araya, Jaime","Bello, Maria Francisca",1.7220026350461133,Región de Antofagasta (5),Región de Valparaíso (16),Ind-PPD,CS,Jaime Araya Guerrero,Maria Francisca Bello Campos,centro_izquierda,izquierda,jaime araya,francisca bello,positive,positive,2,16,3,11,38.0,19.0,12,0.003353835122479165,0.003485789677044937,0.0021029394678749856,0.00010892296967584525,0.013157894736842105,0.021052631578947368,0.060823173136832775,0.025865013900728522,cluster_3,cluster_3
"Bianchi, Carlos","Morales, Javiera",1.7220026350461133,Región de Magallanes y la Antártica Chilena (3),Región de Magallanes y la Antártica Chilena (3),Ind-PPD,CS,Carlos Bianchi Chelech,Javiera Morales Alvarado,centro_izquierda,izquierda,carlos bianchi,javiera morales,positive,positive,4,16,2,5,41.0,15.0,1,0.0037551153557000023,0.004167435451891711,0.0014441802630195796,0.00162305598433169,0.027412280701754384,0.03132832080200501,0.09600645141669613,0.017380491066476156,cluster_3,cluster_1
"Cariola, Karol","Winter, Gonzalo",1.7233201581027668,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PCCh,CS,Karol Cariola Oliva,Gonzalo Winter Etcheberry,izquierda,izquierda,karol cariola,gonzalo winter,positive,positive,12,24,10,1,111.0,41.0,5,0.006183932373787416,0.03589801482299446,0.023744309672551225,0.0007485894009944202,0.0805921052631579,0.23796671165092217,0.22865286518953865,0.1200664607204339,cluster_2,cluster_1
"Cariola, Karol","Winter, Gonzalo",1.7233201581027668,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PCCh,CS,Karol Cariola Oliva,Gonzalo Winter Etcheberry,izquierda,izquierda,karol cariola,gonzalo winter,neutral,neutral,12,24,10,1,111.0,41.0,5,0.006183932373787416,0.03589801482299446,0.023744309672551225,0.0007485894009944202,0.0805921052631579,0.23796671165092217,0.22865286518953865,0.1200664607204339,cluster_2,cluster_1
"Cariola, Karol","Winter, Gonzalo",1.7233201581027668,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PCCh,CS,Karol Cariola Oliva,Gonzalo Winter Etcheberry,izquierda,izquierda,karol cariola,gonzalo winter,neutral,neutral,12,24,10,1,111.0,41.0,5,0.006183932373787416,0.03589801482299446,0.023744309672551225,0.0007485894009944202,0.0805921052631579,0.23796671165092217,0.22865286518953865,0.1200664607204339,cluster_2,cluster_1
"Cariola, Karol","Winter, Gonzalo",1.7233201581027668,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PCCh,CS,Karol Cariola Oliva,Gonzalo Winter Etcheberry,izquierda,izquierda,karol cariola,gonzalo winter,positive,positive,12,24,10,1,111.0,41.0,5,0.006183932373787416,0.03589801482299446,0.023744309672551225,0.0007485894009944202,0.0805921052631579,0.23796671165092217,0.22865286518953865,0.1200664607204339,cluster_2,cluster_1
"Bianchi, Carlos","Castillo, Nathalie",1.7233201581027668,Región de Magallanes y la Antártica Chilena (3),Región de Coquimbo (7),Ind-PPD,PCCh,Carlos Bianchi Chelech,Nathalie Castillo Rojas,centro_izquierda,izquierda,carlos bianchi,nathalie castillo,positive,positive,4,16,10,4,41.0,20.0,12,0.0037551153557000023,0.006249106494100079,0.0014441802630195796,0.0019606134541652145,0.027412280701754384,0.07655502392344497,0.09600645141669613,0.0635646324561215,cluster_3,cluster_3
"Barrera, Boris","Mirosevic, Vlado",1.7246376811594204,Región Metropolitana de Santiago (47),Región de Arica y Parinacota (3),PCCh,PL,Boris Barrera Moreno,Vlado Mirosevic Verdugo,izquierda,centro_izquierda,boris barrera,vlado mirosevic,positive,positive,1,8,18,7,28.0,98.0,3,0.003096618602325501,0.01924656979098343,0.00010166143836412221,0.012840871707201438,0.006578947368421052,0.18804222093695777,0.07386446616545454,0.24624150615810503,cluster_1,cluster_1
"Bianchi, Carlos","Yeomans, Gael",1.7272727272727273,Región de Magallanes y la Antártica Chilena (3),Región Metropolitana de Santiago (47),Ind-PPD,CS,Carlos Bianchi Chelech,Gael Yeomans Araya,centro_izquierda,izquierda,carlos bianchi,gael yeomans,positive,positive,4,16,18,0,41.0,47.0,2,0.0037551153557000023,0.061820117550024575,0.0014441802630195796,0.0,0.027412280701754384,0.2627212389380531,0.09600645141669613,0.13104403972365736,cluster_3,cluster_1
"Bianchi, Carlos","Cuello, Luis Alberto",1.7285902503293809,Región de Magallanes y la Antártica Chilena (3),Región de Valparaíso (16),Ind-PPD,PCCh,Carlos Bianchi Chelech,Luis Cuello Pena y Lillo,centro_izquierda,izquierda,carlos bianchi,luis cuello,positive,positive,4,16,10,9,41.0,35.0,12,0.0037551153557000023,0.006746641865003008,0.0014441802630195796,0.006172106112198479,0.027412280701754384,0.07922149122807018,0.09600645141669613,0.06048908377593629,cluster_3,cluster_3
"Bobadilla, Sergio","Fuenzalida, Juan",1.7299077733860342,Región del Biobío (13),Región de Coquimbo (7),UDI,UDI,Sergio Bobadilla Munoz,Juan Manuel Fuenzalida Cobo,centro_derecha,centro_derecha,sergio bobadilla,juan manuel fuenzalida,positive,positive,1,10,1,0,33.0,5.0,0,0.003207319383151129,0.0032031603631197903,0.0002458547029826221,0.0,0.006578947368421052,0.008771929824561403,0.0556698156833212,0.004179395707003592,cluster_5,cluster_5
"Bobadilla, Sergio","Fuenzalida, Juan",1.7299077733860342,Región del Biobío (13),Región de Coquimbo (7),UDI,UDI,Sergio Bobadilla Munoz,Juan Manuel Fuenzalida Cobo,centro_derecha,centro_derecha,sergio bobadilla,juan manuel fuenzalida,neutral,neutral,1,10,1,0,33.0,5.0,0,0.003207319383151129,0.0032031603631197903,0.0002458547029826221,0.0,0.006578947368421052,0.008771929824561403,0.0556698156833212,0.004179395707003592,cluster_5,cluster_5
"Duran, Jorge","Lee, Enrique",1.7325428194993413,Región Metropolitana de Santiago (47),Región de Arica y Parinacota (3),RN,Ind-PRI,Jorge Duran Espinoza,Enrique Lee Flores,centro_derecha,centro_derecha,jorge durán,enrique lee,positive,positive,0,6,5,2,25.0,15.0,1,0.0029305674310870604,0.0056501322115358405,0.0,0.0015467061693970022,0.0,0.06637863315003928,0.08265189195990409,0.036814949705778574,cluster_2,cluster_2
"Gonzalez, Mauro","Schubert, Stephan",1.7338603425559946,Región de Los Lagos (9),Región de la Araucanía (11),RN,Ind-PLR,Mauro Gonzalez Villarroel,Stephan Schubert Rubio,centro_derecha,derecha,mauro gonzález,stephan schubert,positive,positive,2,6,4,0,13.0,7.0,0,0.0035403112232966095,0.005719208889485308,8.71383757406762e-05,0.0,0.013157894736842105,0.09726720647773279,0.0064584655931998105,0.04568270191261682,cluster_6,cluster_4
"Bulnes, Mercedes","Soto, Raul",1.7351778656126482,Región del Maule (11),Región del Libertador General Bernardo O'Higgins (9),Ind-CS,PPD,Mercedes Bulnes Nunez,Raul Soto Mardones,izquierda,centro_izquierda,mercedes bulnes,raul soto,positive,positive,6,12,15,4,27.0,55.0,3,0.004374706195382495,0.026032248838862872,0.0009993542822925882,0.005364744855856742,0.04029605263157895,0.1957468495181616,0.04351146300710888,0.11787589701973503,cluster_2,cluster_1
"Ramirez, Guillermo","Schalper, Diego",1.7364953886693018,Región Metropolitana de Santiago (47),Región del Libertador General Bernardo O'Higgins (9),UDI,RN,Guillermo Ramirez Diez,Diego Schalper Sepulveda,centro_derecha,centro_derecha,guillermo ramírez,diego schalper,neutral,neutral,6,4,17,1,43.0,86.0,3,0.0070398154594340095,0.03442255882263488,0.0015131448612191035,0.0033738803410291733,0.07894736842105263,0.2331288343558282,0.11681728902640026,0.1855878281335197,cluster_5,cluster_4
"Sagardia, Clara","Soto, Raul",1.737812911725955,Región del Biobío (13),Región del Libertador General Bernardo O'Higgins (9),Ind-CS,PPD,Clara Sagardia Cabezas,Raul Soto Mardones,izquierda,centro_izquierda,clara sagardia,raul soto,negative,negative,3,1,15,4,15.0,55.0,1,0.008642527266479154,0.026032248838862872,0.000435691878703381,0.005364744855856742,0.07024853801169591,0.1957468495181616,0.03817187946796412,0.11787589701973503,cluster_2,cluster_1
"Sagardia, Clara","Soto, Raul",1.737812911725955,Región del Biobío (13),Región del Libertador General Bernardo O'Higgins (9),Ind-CS,PPD,Clara Sagardia Cabezas,Raul Soto Mardones,izquierda,centro_izquierda,clara sagardia,raul soto,positive,positive,3,1,15,4,15.0,55.0,1,0.008642527266479154,0.026032248838862872,0.000435691878703381,0.005364744855856742,0.07024853801169591,0.1957468495181616,0.03817187946796412,0.11787589701973503,cluster_2,cluster_1
"Cariola, Karol","Delgado, Viviana",1.7391304347826086,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PCCh,Ind-PL,Karol Cariola Oliva,Viviana Delgado Riquelme,izquierda,centro_izquierda,karol cariola,viviana delgado,negative,negative,12,24,3,4,111.0,19.0,2,0.006183932373787416,0.0038152186381142277,0.023744309672551225,0.0010724536974972667,0.0805921052631579,0.05432937181663836,0.22865286518953865,0.07626425708364479,cluster_2,cluster_2
"Bello, Maria Francisca","Soto, Raul",1.743083003952569,Región de Valparaíso (16),Región del Libertador General Bernardo O'Higgins (9),CS,PPD,Maria Francisca Bello Campos,Raul Soto Mardones,izquierda,centro_izquierda,francisca bello,raul soto,positive,positive,3,11,15,4,19.0,55.0,2,0.003485789677044937,0.026032248838862872,0.00010892296967584525,0.005364744855856742,0.021052631578947368,0.1957468495181616,0.025865013900728522,0.11787589701973503,cluster_3,cluster_1
"Castro, Jose Miguel","Coloma, Juan Antonio",1.7444005270092229,Región de Antofagasta (5),Región Metropolitana de Santiago (47),RN,UDI,Jose Miguel Castro Bascunan,Juan Antonio Coloma Alamos,centro_derecha,centro_derecha,jose miguel castro,juan antonio coloma,positive,positive,1,11,3,8,30.0,59.0,2,0.0033456953591831633,0.003669225254095355,0.001989659579412107,0.0021464394983042594,0.006578947368421052,0.023496240601503758,0.03476156667296238,0.14938467296323665,cluster_4,cluster_5
